"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Premise: A person in a large pink triangle-shaped costume waves as a man and a woman dressed in matching brightly-colored striped and polka-dotted outfits smile back.<SPLIT>Hypothesis: The person is marching in a parade.","Premise: A person in a large pink triangle-shaped costume waves as a man and a woman dressed in matching brightly-colored striped and polka-dotted outfits smile back.<SPLIT>Hypothesis: The person is marching in a parade.",0.5319955348968506,0.5319955348968506,0.0,0.0,2.0,1.0,"Skipped"
"Premise: Three men on mountain bikes go over a sand hill.<SPLIT>Hypothesis: Men on bikes go over a sand hill to get to the finish line.","Premise: Three men on mountain bikes go over a sand hill.<SPLIT>Hypothesis: Men on bikes go over a sand hill to obtain to the complete iine.",0.0008118748664855957,0.6283351182937622,2.0,0.0,2.0,7.0,"Successful"
"Premise: Three men on mountain bikes go over a sand hill.<SPLIT>Hypothesis: Men walk their bikes after getting flat tires.","Premise: Three men on mountain bikes go over a sand hill.<SPLIT>Hypothesis: Men marche their bikes after getting flat tires.",0.1061132550239563,0.9024486541748047,0.0,2.0,0.0,4.0,"Successful"
"Premise: Three men on mountain bikes go over a sand hill.<SPLIT>Hypothesis: Men on bikes go over a sand hill.","Premise: Three men on mountain bikes go over a sand hill.<SPLIT>Hypothesis: Men on bikes go over a sandstorm hill.",0.01825505495071411,0.9979145526885986,1.0,2.0,1.0,3.0,"Successful"
"Premise: A man and woman in formal attire are standing in a high grass meadow, posing for the photographer, and she has two of her fingers up on one hand behind his head.<SPLIT>Hypothesis: A couple enjoying some alone time.","Premise: A man and woman in formal attire are standing in a high grass meadow, posing for the photographer, and she has two of her fingers up on one hand behind his head.<SPLIT>Hypothesis: A couple enjoying some lonely time.",0.23152822256088257,0.6995223760604858,2.0,0.0,2.0,8.0,"Successful"
"Premise: A man and woman in formal attire are standing in a high grass meadow, posing for the photographer, and she has two of her fingers up on one hand behind his head.<SPLIT>Hypothesis: A couple are having a photoshoot.","Premise: A man and woman in formal attire are standing in a high grass meadow, posing for the photographer, and she has two of her fingers up on one hand behind his head.<SPLIT>Hypothesis: A couple are having a photoshoot.",0.7527250051498413,0.7527250051498413,2.0,2.0,1.0,1.0,"Skipped"
"Premise: A man and woman in formal attire are standing in a high grass meadow, posing for the photographer, and she has two of her fingers up on one hand behind his head.<SPLIT>Hypothesis: A couple are having their wedding picture taken.","Premise: A man and woman in formal attire are standing in a high grass meadow, posing for the photographer, and she has two of her fingers up on one hand behind his head.<SPLIT>Hypothesis: A matches are having their wedding visuals took.",0.007820606231689453,0.17054802179336548,2.0,2.0,2.0,30.0,"Failed"
"Premise: Four men are posing behind a cash register.<SPLIT>Hypothesis: The men all know each other.","Premise: Four men are posing behind a cash register.<SPLIT>Hypothesis: The men all savoir each other.",0.026213347911834717,0.8657184839248657,2.0,1.0,2.0,2.0,"Successful"
"Premise: Four men are posing behind a cash register.<SPLIT>Hypothesis: Two men are posing.","Premise: Four men are posing behind a cash register.<SPLIT>Hypothesis: Two hombre are posing.",0.006959199905395508,0.5485576391220093,0.0,2.0,0.0,6.0,"Successful"
"Premise: Four men are posing behind a cash register.<SPLIT>Hypothesis: Four men are posing.","Premise: Four men are posing behind a cash register.<SPLIT>Hypothesis: Four mens are masquerading.",0.008558332920074463,0.33783453702926636,1.0,1.0,1.0,6.0,"Failed"
"Premise: an Asian woman dances with long ribbons, she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her<SPLIT>Hypothesis: AN Asian woman is dancing.","Premise: an Asian woman dances with long ribbons, she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her<SPLIT>Hypothesis: AN Asian daughters is danced.",0.009633183479309082,0.988482654094696,1.0,2.0,1.0,12.0,"Successful"
"Premise: an Asian woman dances with long ribbons, she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her<SPLIT>Hypothesis: An Asian woman is dancing sexily.","Premise: an Asian woman dances with long ribbons, she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her<SPLIT>Hypothesis: An Asiatic female is choreography sexily.",0.12508171796798706,0.8452553153038025,2.0,1.0,2.0,16.0,"Successful"
"Premise: an Asian woman dances with long ribbons, she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her<SPLIT>Hypothesis: An Asian man is dancing.","Premise: an Asian woman dances with long ribbons, she is mid jump with her legs pointed to the right and the red ribbons flowing on either side of her<SPLIT>Hypothesis: An Asian mec is dancing.",0.0036742091178894043,0.9315387010574341,0.0,2.0,0.0,9.0,"Successful"
"Premise: A big black poodle running on the grass with a toy in its mouth.<SPLIT>Hypothesis: A dog is playing outside.","Premise: A big black poodle running on the grass with a toy in its mouth.<SPLIT>Hypothesis: A hound is gaming exterior.",0.05864006280899048,0.7184863090515137,1.0,2.0,1.0,10.0,"Successful"
"Premise: A big black poodle running on the grass with a toy in its mouth.<SPLIT>Hypothesis: A dog returns a toy to its owner.","Premise: A big black poodle running on the grass with a toy in its mouth.<SPLIT>Hypothesis: A hound reverted a toys to its holders.",0.0009477734565734863,0.706988513469696,2.0,0.0,2.0,22.0,"Successful"
"Premise: A big black poodle running on the grass with a toy in its mouth.<SPLIT>Hypothesis: A white dog stole a toy.","Premise: A big black poodle running on the grass with a toy in its mouth.<SPLIT>Hypothesis: A white canine stole a toy.",0.32225656509399414,0.8210747241973877,0.0,2.0,0.0,7.0,"Successful"
"Premise: A young boy in a cowboy hat rides a large horse.<SPLIT>Hypothesis: A boy is pretending to be a cowboy.","Premise: A young boy in a cowboy hat rides a large horse.<SPLIT>Hypothesis: A guys is pretend to be a cowboy.",0.04288887977600098,0.32794487476348877,2.0,2.0,2.0,11.0,"Failed"
"Premise: A young boy in a cowboy hat rides a large horse.<SPLIT>Hypothesis: A boy rides a horse.","Premise: A young boy in a cowboy hat rides a large horse.<SPLIT>Hypothesis: A boy rides a steed.",0.008242785930633545,0.5520346164703369,1.0,2.0,1.0,6.0,"Successful"
"Premise: A young boy in a cowboy hat rides a large horse.<SPLIT>Hypothesis: A boy is sleeping.","Premise: A young boy in a cowboy hat rides a large horse.<SPLIT>Hypothesis: A fella is sleeping.",0.0005537867546081543,0.0012153983116149902,0.0,0.0,0.0,9.0,"Failed"
"Premise: A man wearing his traditional ethnic clothing laughs as he views a show.<SPLIT>Hypothesis: A man wearing his traditional ethnic clothing sobs relentlessly as he views a show.","Premise: A man wearing his traditional ethnic clothing laughs as he views a show.<SPLIT>Hypothesis: A man wearing his traditional ethnic garb tears continually as he views a exposition.",8.893013000488281e-05,0.02701181173324585,0.0,0.0,0.0,35.0,"Failed"
"Premise: A man wearing his traditional ethnic clothing laughs as he views a show.<SPLIT>Hypothesis: A man is laughing as he watches a show in a theater.","Premise: A man wearing his traditional ethnic clothing laughs as he views a show.<SPLIT>Hypothesis: A man is laughing as he watches a illustrating in a movies.",0.016090333461761475,0.5691359043121338,2.0,0.0,2.0,25.0,"Successful"
"Premise: A man stands on a dock near several boats, while 2 other men are on one of the boats.<SPLIT>Hypothesis: A man is standing.","Premise: A man stands on a dock near several boats, while 2 other men are on one of the boats.<SPLIT>Hypothesis: A mec is standing.",0.0038222074508666992,0.3470938205718994,1.0,1.0,1.0,8.0,"Failed"
"Premise: A man stands on a dock near several boats, while 2 other men are on one of the boats.<SPLIT>Hypothesis: A man is sitting on a dock.","Premise: A man stands on a dock near several boats, while 2 other men are on one of the boats.<SPLIT>Hypothesis: A man is assis on a dock.",0.007762491703033447,0.9992636442184448,0.0,1.0,0.0,4.0,"Successful"
"Premise: A man stands on a dock near several boats, while 2 other men are on one of the boats.<SPLIT>Hypothesis: A man with brown hair is standing on a dock.","Premise: A man stands on a dock near several boats, while 2 other men are on one of the boats.<SPLIT>Hypothesis: A man with brun headgear is standing on a dock.",0.0010032057762145996,0.9519053101539612,2.0,1.0,2.0,9.0,"Successful"
"Premise: A man wearing a blue shirt and headphones around his neck raises his arm.<SPLIT>Hypothesis: A man is raising his arm to get someones attention.","Premise: A man wearing a blue shirt and headphones around his neck raises his arm.<SPLIT>Hypothesis: A man is heightened his arm to gets someones attention.",0.03770160675048828,0.6104356050491333,2.0,1.0,2.0,19.0,"Successful"
"Premise: A man wearing a blue shirt and headphones around his neck raises his arm.<SPLIT>Hypothesis: The man has a two boomboxes on his shoulders.","Premise: A man wearing a blue shirt and headphones around his neck raises his arm.<SPLIT>Hypothesis: The bloke has a two boomboxes on his shoulders.",0.024454116821289062,0.17637938261032104,0.0,0.0,0.0,9.0,"Failed"
"Premise: A man wearing a blue shirt and headphones around his neck raises his arm.<SPLIT>Hypothesis: A man is raising his arm.","Premise: A man wearing a blue shirt and headphones around his neck raises his arm.<SPLIT>Hypothesis: A men is growing his arm.",0.007254302501678467,0.6278889179229736,1.0,0.0,1.0,19.0,"Successful"
"Premise: A man rides a black motorcycle while wearing a helmet and a van rides beside him in the distance.<SPLIT>Hypothesis: A man rides a white horse while wearing a cowboy hat and a another horse rides beside him.","Premise: A man rides a black motorcycle while wearing a helmet and a van rides beside him in the distance.<SPLIT>Hypothesis: A man rides a blanca horsey while wearing a denim hat and a another steed rides beside him.",0.000406801700592041,0.31968557834625244,0.0,0.0,0.0,15.0,"Failed"
"Premise: A man rides a black motorcycle while wearing a helmet and a van rides beside him in the distance.<SPLIT>Hypothesis: A motorcycle and a van ride next to each other.","Premise: A man rides a black motorcycle while wearing a helmet and a van rides beside him in the distance.<SPLIT>Hypothesis: A bicycles and a van ride next to each other.",0.1956939697265625,0.9964028596878052,1.0,0.0,1.0,10.0,"Successful"
"Premise: A man rides a black motorcycle while wearing a helmet and a van rides beside him in the distance.<SPLIT>Hypothesis: A man rides a black motorcycle while wearing a helmet and a pizza delivery van rides beside him in the distance.","Premise: A man rides a black motorcycle while wearing a helmet and a van rides beside him in the distance.<SPLIT>Hypothesis: A man rides a black bicycles while wearing a helmet and a pie delivery van rides beside him in the distance.",0.0025320053100585938,0.9988635778427124,2.0,0.0,2.0,12.0,"Successful"
"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.<SPLIT>Hypothesis: The burning blue building will turn to dust after an hour.","Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.<SPLIT>Hypothesis: The burning blue building will turn to dust after an hora.",0.14477640390396118,0.9088926315307617,2.0,0.0,2.0,3.0,"Successful"
"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.<SPLIT>Hypothesis: The burning blue building smells of smoke","Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.<SPLIT>Hypothesis: The burning blue building smells of smoke",0.9732482433319092,0.9732482433319092,2.0,2.0,1.0,1.0,"Skipped"
"Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.<SPLIT>Hypothesis: The red truck is a fire truck.","Premise: A red truck is parked next to a burning blue building while a man in a green vest runs toward it.<SPLIT>Hypothesis: The red truckload is a fire truck.",0.022209763526916504,0.05848252773284912,2.0,2.0,2.0,14.0,"Failed"
"Premise: Two belly dancers perform with each other in the streets while passersby look on and watch the display.<SPLIT>Hypothesis: Two belly dancers perform","Premise: Two belly dancers perform with each other in the streets while passersby look on and watch the display.<SPLIT>Hypothesis: Two belly dancers fulfilling",0.00878441333770752,0.5248590707778931,1.0,2.0,1.0,6.0,"Successful"
"Premise: Two belly dancers perform with each other in the streets while passersby look on and watch the display.<SPLIT>Hypothesis: Two dancers are making money","Premise: Two belly dancers perform with each other in the streets while passersby look on and watch the display.<SPLIT>Hypothesis: Two dancers are making cash",0.009611546993255615,0.8149763345718384,2.0,0.0,2.0,3.0,"Successful"
"Premise: Two belly dancers perform with each other in the streets while passersby look on and watch the display.<SPLIT>Hypothesis: Two men are walking","Premise: Two belly dancers perform with each other in the streets while passersby look on and watch the display.<SPLIT>Hypothesis: Two males are marching",0.011217653751373291,0.08294832706451416,0.0,0.0,0.0,7.0,"Failed"
"Premise: A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.<SPLIT>Hypothesis: A woman is a good surfer.","Premise: A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.<SPLIT>Hypothesis: A female is a alright surfs.",0.005334734916687012,0.5966038703918457,2.0,1.0,2.0,15.0,"Successful"
"Premise: A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.<SPLIT>Hypothesis: A woman is surfing in her pool.","Premise: A lady in a red shirt and bikini bottoms is about to go surfing on a blue board in the ocean.<SPLIT>Hypothesis: A femmes is navigating in her pooling.",0.0027353763580322266,0.5540256500244141,0.0,0.0,0.0,15.0,"Failed"
"Premise: A woman looks at a plate filled with steam.<SPLIT>Hypothesis: The woman is out shopping at the mall.","Premise: A woman looks at a plate filled with steam.<SPLIT>Hypothesis: The dame is out buying at the mall.",0.014247596263885498,0.32630228996276855,0.0,0.0,0.0,13.0,"Failed"
"Premise: A woman looks at a plate filled with steam.<SPLIT>Hypothesis: The woman is cooking something exciting.","Premise: A woman looks at a plate filled with steam.<SPLIT>Hypothesis: The woman is cooking something riveting.",0.3945881128311157,0.7823001742362976,2.0,1.0,2.0,5.0,"Successful"
"Premise: A woman looks at a plate filled with steam.<SPLIT>Hypothesis: The woman is in a kitchen.","Premise: A woman looks at a plate filled with steam.<SPLIT>Hypothesis: The girl is in a cookery.",0.06918054819107056,0.5248612761497498,2.0,1.0,2.0,15.0,"Successful"
"Premise: A group of children in African clothing.<SPLIT>Hypothesis: A person in clothing","Premise: A group of children in African clothing.<SPLIT>Hypothesis: A anyone in clothing",0.07700508832931519,0.9898757338523865,1.0,0.0,1.0,9.0,"Successful"
"Premise: A group of children in African clothing.<SPLIT>Hypothesis: Some humans in green clothing","Premise: A group of children in African clothing.<SPLIT>Hypothesis: Some mankind in green clothing",0.018675029277801514,0.7490164041519165,2.0,0.0,2.0,4.0,"Successful"
"Premise: A group of children in African clothing.<SPLIT>Hypothesis: Nobody is here.","Premise: A group of children in African clothing.<SPLIT>Hypothesis: Nobody is here.",0.0003058910369873047,0.0003058910369873047,0.0,0.0,0.0,1.0,"Failed"
"Premise: a soccer player with black and red striped uniform gets ready to kick the soccer ball<SPLIT>Hypothesis: a soccer player gets ready to kick the ball after a penalty.","Premise: a soccer player with black and red striped uniform gets ready to kick the soccer ball<SPLIT>Hypothesis: a soccer player gets ready to whoop the ball after a penalty.",0.0045143961906433105,0.6433073282241821,2.0,0.0,2.0,8.0,"Successful"
"Premise: a soccer player with black and red striped uniform gets ready to kick the soccer ball<SPLIT>Hypothesis: a football player gets ready to throw the ball.","Premise: a soccer player with black and red striped uniform gets ready to kick the soccer ball<SPLIT>Hypothesis: a soccer protagonist gets prepared to throw the ballon.",0.0019477605819702148,0.04568493366241455,0.0,0.0,0.0,6.0,"Failed"
"Premise: a soccer player with black and red striped uniform gets ready to kick the soccer ball<SPLIT>Hypothesis: a soccer player gets ready to kick the ball.","Premise: a soccer player with black and red striped uniform gets ready to kick the soccer ball<SPLIT>Hypothesis: a soccer player gets ready to whoop the ballon.",0.010943889617919922,0.9976392984390259,1.0,0.0,1.0,4.0,"Successful"
"Premise: A man wearing a hat and boots is digging for something in the snow.<SPLIT>Hypothesis: A man is walking on sunshine.","Premise: A man wearing a hat and boots is digging for something in the snow.<SPLIT>Hypothesis: A males is marche on sunlight.",0.0005065202713012695,0.013561487197875977,0.0,0.0,0.0,15.0,"Failed"
"Premise: A man wearing a hat and boots is digging for something in the snow.<SPLIT>Hypothesis: A man is digging the snow outside.","Premise: A man wearing a hat and boots is digging for something in the snow.<SPLIT>Hypothesis: A man is dig the snowstorm outside.",0.04044109582901001,0.9406916499137878,1.0,2.0,1.0,12.0,"Successful"
"Premise: A man wearing a hat and boots is digging for something in the snow.<SPLIT>Hypothesis: A man is trying to get to something by digging.","Premise: A man wearing a hat and boots is digging for something in the snow.<SPLIT>Hypothesis: A man is trying to get to something by digging.",0.9417782425880432,0.9417782425880432,1.0,1.0,2.0,1.0,"Skipped"
"Premise: Two people, one wearing an orange jersey and a white belt, and another wearing a blue jersey and a red belt are playing flag football.<SPLIT>Hypothesis: Two people play flag football.","Premise: Two people, one wearing an orange jersey and a white belt, and another wearing a blue jersey and a red belt are playing flag football.<SPLIT>Hypothesis: Two people gaming flag football.",0.009275615215301514,0.3078153133392334,1.0,1.0,1.0,3.0,"Failed"
"Premise: Two people, one wearing an orange jersey and a white belt, and another wearing a blue jersey and a red belt are playing flag football.<SPLIT>Hypothesis: Two people play baseball.","Premise: Two people, one wearing an orange jersey and a white belt, and another wearing a blue jersey and a red belt are playing flag football.<SPLIT>Hypothesis: Two people gaming baseball.",0.0007418990135192871,0.0008938908576965332,0.0,0.0,0.0,3.0,"Failed"
"Premise: Two people, one wearing an orange jersey and a white belt, and another wearing a blue jersey and a red belt are playing flag football.<SPLIT>Hypothesis: Two people on oposite teams play flag football.","Premise: Two people, one wearing an orange jersey and a white belt, and another wearing a blue jersey and a red belt are playing flag football.<SPLIT>Hypothesis: Two people on oposite teams play flag football.",0.9630687832832336,0.9630687832832336,2.0,2.0,1.0,1.0,"Skipped"
"Premise: A guy in a blue shirt chases a guy in an orange shirt during a game of flag football.<SPLIT>Hypothesis: Two people are playing flag football at the park.","Premise: A guy in a blue shirt chases a guy in an orange shirt during a game of flag football.<SPLIT>Hypothesis: Two people are playing pennant football at the park.",0.020870685577392578,0.9353309869766235,2.0,0.0,2.0,2.0,"Successful"
"Premise: A guy in a blue shirt chases a guy in an orange shirt during a game of flag football.<SPLIT>Hypothesis: Two people are playing flag football.","Premise: A guy in a blue shirt chases a guy in an orange shirt during a game of flag football.<SPLIT>Hypothesis: Two people are playing flag soccer.",0.037813007831573486,0.9995641112327576,1.0,0.0,1.0,2.0,"Successful"
"Premise: A guy in a blue shirt chases a guy in an orange shirt during a game of flag football.<SPLIT>Hypothesis: Two people are enjoying ice cream.","Premise: A guy in a blue shirt chases a guy in an orange shirt during a game of flag football.<SPLIT>Hypothesis: Two people are enjoying ice creamer.",0.00043267011642456055,0.0006446242332458496,0.0,0.0,0.0,6.0,"Failed"
"Premise: Indian musicians playing in the evening on a pillow, while life behind them continues.<SPLIT>Hypothesis: It is morning.","Premise: Indian musicians playing in the evening on a pillow, while life behind them continues.<SPLIT>Hypothesis: It is morning.",0.002141296863555908,0.002141296863555908,0.0,0.0,0.0,1.0,"Failed"
"Premise: Indian musicians playing in the evening on a pillow, while life behind them continues.<SPLIT>Hypothesis: The musicians are care free.","Premise: Indian musicians playing in the evening on a pillow, while life behind them continues.<SPLIT>Hypothesis: The musician are healthcare free.",0.02144336700439453,0.058316826820373535,2.0,2.0,2.0,4.0,"Failed"
"Premise: Indian musicians playing in the evening on a pillow, while life behind them continues.<SPLIT>Hypothesis: Musicians are passionate about music.","Premise: Indian musicians playing in the evening on a pillow, while life behind them continues.<SPLIT>Hypothesis: Musicians are keen about music.",0.0279695987701416,0.5417840480804443,2.0,1.0,2.0,7.0,"Successful"
"Premise: A group of people in a room, most with computers, some raising their hands.<SPLIT>Hypothesis: The group is in a classroom.","Premise: A group of people in a room, most with computers, some raising their hands.<SPLIT>Hypothesis: The clusters is in a classe.",0.03471648693084717,0.33992356061935425,2.0,2.0,2.0,14.0,"Failed"
"Premise: A group of people in a room, most with computers, some raising their hands.<SPLIT>Hypothesis: The group of people is outside playing basketball.","Premise: A group of people in a room, most with computers, some raising their hands.<SPLIT>Hypothesis: The clusters of people is outer gaming basketball.",9.262561798095703e-05,0.7121580839157104,0.0,1.0,0.0,14.0,"Successful"
"Premise: A group of people in a room, most with computers, some raising their hands.<SPLIT>Hypothesis: Some people have questions.","Premise: A group of people in a room, most with computers, some raising their hands.<SPLIT>Hypothesis: Some people have matters.",0.4595177173614502,0.6882174611091614,2.0,1.0,2.0,4.0,"Successful"
"Premise: A group of people are walking by a van.<SPLIT>Hypothesis: Some people outdoors.","Premise: A group of people are walking by a van.<SPLIT>Hypothesis: Some people outdoors.",0.0385318398475647,0.0385318398475647,1.0,1.0,1.0,1.0,"Failed"
"Premise: A group of people are walking by a van.<SPLIT>Hypothesis: People getting ready to enter a vehicle.","Premise: A group of people are walking by a van.<SPLIT>Hypothesis: People getting ready to penetrate a vehicle.",0.04135274887084961,0.5663403272628784,2.0,0.0,2.0,4.0,"Successful"
"Premise: A group of people are walking by a van.<SPLIT>Hypothesis: Some men driving down a road.","Premise: A group of people are walking by a van.<SPLIT>Hypothesis: Some males drives down a path.",0.0009094476699829102,0.11385524272918701,0.0,0.0,0.0,12.0,"Failed"
"Premise: A boy toddler is holding a bat he is about to swing at a pinata.<SPLIT>Hypothesis: A child is about to hit the panda with a stick.","Premise: A boy toddler is holding a bat he is about to swing at a pinata.<SPLIT>Hypothesis: A child is about to strike the panda with a twig.",0.1096949577331543,0.5054069757461548,0.0,2.0,0.0,11.0,"Successful"
"Premise: A boy toddler is holding a bat he is about to swing at a pinata.<SPLIT>Hypothesis: A child is crying because he didn't get cake","Premise: A boy toddler is holding a bat he is about to swing at a pinata.<SPLIT>Hypothesis: A child is mourning because he didn't got cake",0.005894064903259277,0.13389694690704346,0.0,0.0,0.0,18.0,"Failed"
"Premise: Female in a military uniform with her hair tied back.<SPLIT>Hypothesis: the female is wearing a ponytail","Premise: Female in a military uniform with her hair tied back.<SPLIT>Hypothesis: the female is wearing a ponytail",0.861518144607544,0.861518144607544,0.0,0.0,1.0,1.0,"Skipped"
"Premise: Female in a military uniform with her hair tied back.<SPLIT>Hypothesis: the man has long hair","Premise: Female in a military uniform with her hair tied back.<SPLIT>Hypothesis: the men has long hairdresser",0.002332925796508789,0.15701311826705933,0.0,0.0,0.0,9.0,"Failed"
"Premise: Female in a military uniform with her hair tied back.<SPLIT>Hypothesis: the female is wearing her hair up","Premise: Female in a military uniform with her hair tied back.<SPLIT>Hypothesis: the female is wearing her hair up",0.9975214600563049,0.9975214600563049,0.0,0.0,1.0,1.0,"Skipped"
"Premise: A man in a red shirt and a blue hat is sitting on a sidewalk and touching drinking glasses.<SPLIT>Hypothesis: a man sips whisky","Premise: A man in a red shirt and a blue hat is sitting on a sidewalk and touching drinking glasses.<SPLIT>Hypothesis: a fella swallows whisky",0.002717733383178711,0.8115954995155334,2.0,0.0,2.0,8.0,"Successful"
"Premise: A man in a red shirt and a blue hat is sitting on a sidewalk and touching drinking glasses.<SPLIT>Hypothesis: two women sit in a cafe","Premise: A man in a red shirt and a blue hat is sitting on a sidewalk and touching drinking glasses.<SPLIT>Hypothesis: two mujer sit in a cafe",0.0001996159553527832,0.001363217830657959,0.0,0.0,0.0,7.0,"Failed"
"Premise: A man in a red shirt and a blue hat is sitting on a sidewalk and touching drinking glasses.<SPLIT>Hypothesis: a guy with a hat sits with a glass","Premise: A man in a red shirt and a blue hat is sitting on a sidewalk and touching drinking glasses.<SPLIT>Hypothesis: a guy with a beanie sits with a glass",0.04612851142883301,0.9825267195701599,1.0,2.0,1.0,6.0,"Successful"
"Premise: A woman in a striped shirt holds an infant.<SPLIT>Hypothesis: A woman holds her baby.","Premise: A woman in a striped shirt holds an infant.<SPLIT>Hypothesis: A femme held her babies.",0.04422956705093384,0.23276764154434204,2.0,2.0,2.0,15.0,"Failed"
"Premise: A woman in a striped shirt holds an infant.<SPLIT>Hypothesis: A person is watching TV.","Premise: A woman in a striped shirt holds an infant.<SPLIT>Hypothesis: A person is watching TV.",0.9997463822364807,0.9997463822364807,0.0,0.0,2.0,1.0,"Skipped"
"Premise: A woman in a striped shirt holds an infant.<SPLIT>Hypothesis: A woman is dressed.","Premise: A woman in a striped shirt holds an infant.<SPLIT>Hypothesis: A girls is costumed.",0.05983775854110718,0.4407684803009033,1.0,1.0,1.0,8.0,"Failed"
"Premise: a man playing guitar and signing next to a woman in a dress playing an instrument<SPLIT>Hypothesis: A dog is playing drums.","Premise: a man playing guitar and signing next to a woman in a dress playing an instrument<SPLIT>Hypothesis: A dog is playing casks.",0.0001849532127380371,0.00026363134384155273,0.0,0.0,0.0,5.0,"Failed"
"Premise: a man playing guitar and signing next to a woman in a dress playing an instrument<SPLIT>Hypothesis: A man and woman collect money for playing.","Premise: a man playing guitar and signing next to a woman in a dress playing an instrument<SPLIT>Hypothesis: A man and woman congregate cash for gaming.",0.007890164852142334,0.9907324910163879,2.0,0.0,2.0,14.0,"Successful"
"Premise: a man playing guitar and signing next to a woman in a dress playing an instrument<SPLIT>Hypothesis: A man and woman make music.","Premise: a man playing guitar and signing next to a woman in a dress playing an instrument<SPLIT>Hypothesis: A man and daughters make musician.",0.027501344680786133,0.9653293490409851,1.0,2.0,1.0,9.0,"Successful"
"Premise: Two young musicians play from a stage.<SPLIT>Hypothesis: The stage is empty","Premise: Two young musicians play from a stage.<SPLIT>Hypothesis: The stages is emptiness",0.000973820686340332,0.0043566226959228516,0.0,0.0,0.0,4.0,"Failed"
"Premise: Two young musicians play from a stage.<SPLIT>Hypothesis: The two musicians are playing the trumpet","Premise: Two young musicians play from a stage.<SPLIT>Hypothesis: The two music are gaming the trumpet",0.019738972187042236,0.3715590238571167,2.0,2.0,2.0,6.0,"Failed"
"Premise: Two young musicians play from a stage.<SPLIT>Hypothesis: Two people on a stage","Premise: Two young musicians play from a stage.<SPLIT>Hypothesis: Two people on a ballpark",0.06523072719573975,0.9998051524162292,1.0,0.0,1.0,5.0,"Successful"
"Premise: A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.<SPLIT>Hypothesis: There are people outside","Premise: A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.<SPLIT>Hypothesis: There are people outside",0.016241073608398438,0.016241073608398438,1.0,1.0,1.0,2.0,"Failed"
"Premise: A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.<SPLIT>Hypothesis: The people are on a family picnic.","Premise: A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.<SPLIT>Hypothesis: The people are on a familia barbeque.",0.0036527514457702637,0.026108920574188232,2.0,2.0,2.0,8.0,"Failed"
"Premise: A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.<SPLIT>Hypothesis: The people are swimming in the lake.","Premise: A woman is holding her child while a man is reading something from a piece of paper and taking something from a bowl that a younger girl is holding in a park with a small lake in the background.<SPLIT>Hypothesis: The people are swimmer in the lakes.",0.0004221796989440918,0.017890214920043945,0.0,0.0,0.0,6.0,"Failed"
"Premise: A girl with short hair and a white shirt is holding a beer bottle<SPLIT>Hypothesis: There is a girl holding a beer bottle.","Premise: A girl with short hair and a white shirt is holding a beer bottle<SPLIT>Hypothesis: There is a girl holding a bier bottle.",0.003537595272064209,0.7209107279777527,1.0,0.0,1.0,3.0,"Successful"
"Premise: A girl with short hair and a white shirt is holding a beer bottle<SPLIT>Hypothesis: A girl with short hair and a blue shirt is holding a beer bottle","Premise: A girl with short hair and a white shirt is holding a beer bottle<SPLIT>Hypothesis: A girl with short hair and a azul shirt is holding a beer bottle",0.00494229793548584,0.9726524949073792,0.0,1.0,0.0,2.0,"Successful"
"Premise: A girl with short hair and a white shirt is holding a beer bottle<SPLIT>Hypothesis: The girl has just got down drinking the whole bottle.","Premise: A girl with short hair and a white shirt is holding a beer bottle<SPLIT>Hypothesis: The girl has just got down drank the total cylinder.",0.012930750846862793,0.8955969214439392,2.0,0.0,2.0,11.0,"Successful"
"Premise: Mother and daughter are meeting for the first time.<SPLIT>Hypothesis: The mother and daughter are meeting.","Premise: Mother and daughter are meeting for the first time.<SPLIT>Hypothesis: The mother and girlie are meeting.",0.019096970558166504,0.6242728233337402,1.0,2.0,1.0,8.0,"Successful"
