"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Lord #39;s smiles on India once more India bowled England all out for 181 to win the third one-day international of the NatWest Challenge at Lord #39;s by 23 runs. England would have gone into the second innings confident.","Lord #39;s giggled on Lndia once more Punjab bowled Britannica all out for 181 to earning the third one-day international of the NatWest Hardship at Sky #39;s by 23 managed. British would get going into the s leaguer assurance.",0.0001004934310913086,0.00025087594985961914,1.0,1.0,1.0,496.0,"Failed"
"Chicago Bears Cut Bryan Robinson LAKE FOREST, Ill. -- Veteran defensive lineman Bryan Robinson (pictured) was among 21 players cut Sunday as the Chicago Bears pared their roster to 53.","Chicago Bear Lopped Shane Griffith LAGO WOODEN, Unhealthy. -- Viejo protective lineman Shane Griffith (pictured) was among 21 speakers lopped Today as the Chicago Bear pared their inscription to 53.",7.605552673339844e-05,0.0018793940544128418,1.0,1.0,1.0,632.0,"Failed"
"Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.","Biking: Petacchi winner second arena in Hispanic SPANISH : Lorenzo Petacchi illustrates why he is examining one of the welt #39;s haute sprinters when be out on top in a grands dashes to the line in the second era of the Trekking of Spain.",7.736682891845703e-05,0.6534743309020996,1.0,3.0,1.0,465.0,"Successful"
"PM and Latham target Sydney Prime Minister John Howard and Opposition Leader Mark Latham will target key marginal seats around Sydney as the election campaign hits its second week.","MIDDAY and Latham target Sydney Keynote Minister Johannes Hoard and Opposition Execs Signalled Latham will target underlying lightweight journal around Sidney as the ballot campaign pummeled its secondly week.",0.00022655725479125977,0.6957840919494629,0.0,3.0,0.0,372.0,"Successful"
"Frances Knocks Out Power, Floods Florida FORT PIERCE, Fla. - Hurricane Frances' wind and water whacked swaths of southern Florida with fire-hose force Sunday, submerging entire roadways and tearing off rooftops even as the storm weakened and crawled inland with heavy rain in its wake...","Henrietta Beating Out Aptitude, Floods Fla EMPHATIC BORING, Fla. - Twister Frances' wind and waters whacking swaths of south Florida with fire-hose strength Yesterday, overwhelm general roadways and poking off rafters even as the tessie harmed and yawned domicile with heavyweight storm in its awake...",0.00021857023239135742,0.7933622598648071,0.0,1.0,0.0,673.0,"Successful"
"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said.","World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said.",0.9999403953552246,0.9999403953552246,0.0,0.0,2.0,1.0,"Skipped"
"Yankees' Brown Has Successful Surgery Kevin Brown had successful surgery on his broken left hand Sunday and vowed to pitch again for the Yankees this season.","Yankees' Browns Acres Positive Surgeons Dustin Maroon get fruitful operating on his roto left portion Sonntag and commits to netball again for the Sox this season.",0.00018614530563354492,0.1465936303138733,1.0,1.0,1.0,413.0,"Failed"
"S.Africa Cancels Thatcher Meeting with Eq. Guinea South Africa has canceled a meeting with prosecutors from Equatorial Guinea who had hoped to interview Mark Thatcher on his suspected links to a coup plot in the oil-rich country, officials said on Sunday.","seconds.Afrika Negate Thatcher Meeting with Eq. Senegalese Southern Africans ap erased a session with taxation from Tropical Tropical who had esperanza to interview Marquez Clegg on his suspected correlation to a riot plot in the oil-rich estado, execs assert on Domingos.",0.00024753808975219727,0.9161697626113892,0.0,1.0,0.0,613.0,"Successful"
"Bangladesh seeks US intelligence cooperation Bangladesh is willing to sign a protocol with the United States to set up a joint working group like India and Pakistan did to enhance Dhaka #39;s capability to effectively deal with future terrorist acts in the country.","Bangladesh seeks US smarts tandem Bangladesh is willing to sign a protocol with the United States to set up a joint worked group like India and Pakistan did to enhance Dhaka #39;s capability to effectively deal with future terrorist acts in the country.",0.00032508373260498047,0.9274819493293762,0.0,1.0,0.0,132.0,"Successful"
"Titans Release No. 3 QB Jason Gesser (AP) AP - The Tennessee Titans released Jason Gesser, their third quarterback, on Sunday and plan to replace him with a veteran.","Longhorns Unleashed Nothing. 3 QC Jas Gesser (PA) ACRES - The Alabama Longhorns issued Dustin Gesser, their fourth strategist, on Domingo and planned to override him with a fighter.",7.987022399902344e-05,0.02230823040008545,1.0,1.0,1.0,408.0,"Failed"
"Jets: Abraham is likely to miss 3 games Though coach Herman Edwards ruled defensive end John Abraham out for only this Sunday #39;s game against the Steelers with a sprained lateral collateral ligament in his right knee, he #39;ll be ","Aviation: Shmuel is conceivable to lacked 3 gaming Although tutors Olli Steadman finalised conservatoire closing Jane Yakov out for only this Weekends #39;s blackjack against the Seminoles with a fibula horizontal protections sprain in his right sprain, he #39;ll exists ",6.282329559326172e-05,0.2529464364051819,1.0,1.0,1.0,547.0,"Failed"
"Astros 10, Pirates 5 HOUSTON Mike Lamb went four-for-five with a homer and four RB-Is to lead the Houston Astros to their ninth straight win with a 10-to-five victory over the Pittsburgh Pirates today.","Sox 10, Piracy 5 WALLACE Mike Cordero go four-for-five with a homer and three RB-Is to guided the Texas Cowboys to their nona consecutive victors with a 10-to-five win over the Cardinals Kidnappers friday.",7.37905502319336e-05,0.0022690892219543457,1.0,1.0,1.0,418.0,"Failed"
"Labor situation deserves honest talk For a moment last week, President Bush escaped the White House spin chamber and was the plainspoken man much of the nation came to like four years ago.","Labor lage deserves honest talk For a moment last week, President Bush escaped the White House spin chamber and was the plainspoken man much of the nation came to like four years ago.",0.00193101167678833,0.871929407119751,2.0,0.0,2.0,48.0,"Successful"
"Saddam #39;s top aide al-Douri arrested File photo taken on March 1, 2003 shows Izzat Ibrahim at the Arab Summit in Sharm-el-Sheikh, Egypt. Ibrahim, the second most powerful man of the former Iraqi regime, was captured on Sept.","Bagdad #39;s top helper al-Douri arrested File photo caught on March 1, 2003 exhibition Izzat Ibrahim at the Arabian Peaks in Sharm-el-Sheikh, Pyramids. Ibrahim, the second most solids man of the former Pentagon schematics, was captured on Sept.",0.0004120469093322754,0.6609993577003479,0.0,1.0,0.0,253.0,"Successful"
"Jags Cut Compton, Maddox (AP) AP - Veteran offensive lineman Mike Compton and rookie defensive tackle Anthony Maddox were among the 12 players cut by the Jacksonville Jaguars on Sunday.","Longhorns Reductions Compton, Maddox (HAD) HA - Viejo hideous lineman Mick Compton and starting protector tackled Anton Maddox were among the 12 jocks slash by the Miami Longhorns on Friday.",7.653236389160156e-05,0.0023503899574279785,1.0,1.0,1.0,545.0,"Failed"
"Former Saddam Deputy Arrested in Iraq (AP) AP - Iraqi authorities claimed on Sunday to have captured Izzat Ibrahim al-Douri, the most wanted member of Saddam Hussein's ousted dictatorship, but there was confusion over the report, as the Iraqi defense minister said word of his arrest was ""baseless.""","Former Bagdad Deputy Stop in Bagdad (AP) ACRES - Pentagon institutes enquired on Weekends to enjoy netted Izzat Ismael al-Douri, the most desiring coworkers of Iraq Hussein's overturned dictator, but there was lawlessness over the communicating, as the Iraq protections preside explaining nutshell of his net was ""senseless.""",0.0004203915596008301,0.5079991817474365,0.0,3.0,0.0,739.0,"Successful"
"Couch, Gildon, Levens Among NFL Cuts (AP) AP - Tim Couch's stay in Green Bay was short and unproductive.","Couch, Gildon, Levens Of COWBOYS Cuts (AP) AP - Tim Couch's stay in Ecologist Bay was short and fruitless.",6.175041198730469e-05,0.7273913621902466,1.0,3.0,1.0,83.0,"Successful"
"Tokyo Stocks Higher, Lifted by Survey  TOKYO (Reuters) - Tokyo stocks rose by mid-morning on  Monday with a broad range of issues getting a lift from a key  survey that boosted optimism on Japan's economic outlook, with  expectations rising that growth figures will be revised up.","Tokyo Stocks Tallest, Lifted by Survey  JAPANESE (Reuters) - Tokyo stocks rosas by mid-morning on  Monday with a broad range of issues earned a withdraw from a key  polls that boosted optimism on Japan's economic visions, with  foretell escalated that raise fig readiness constituted edited up.",0.0003802776336669922,0.5319518446922302,2.0,0.0,2.0,621.0,"Successful"
"British industry at best in 10 years Manufacturing industry is enjoying its strongest performance for almost 10 years, according to a survey by the Engineering Employers Federation.","British industry at best in 10 years Fabrication industry is enjoying its strongest performance for almost 10 years, commensurate to a survey by the Technology Employers Federation.",0.001179516315460205,0.6529399156570435,2.0,3.0,2.0,96.0,"Successful"
"Porn producers face severe punishment Those who are engaged in the profit-oriented production and dissemination of pornographic materials through the Internet, mobile communication terminals and  quot;phone-sex quot; services in China are subject to punishment as severe as life imprisonment, according ","Pornography producers face severe punishment Those who are engaged in the profit-oriented production and dissemination of pornographic materials through the Electronic, mobile communication terminals and  quot;phone-sex quot; services in China are subject to sanction as severe as life detainees, cohesive ",0.00035059452056884766,0.5059492588043213,3.0,0.0,3.0,147.0,"Successful"
"CRICKET: Kaspa has selectors in a bind MICHAEL Kasprowicz has put national selectors into a difficult situation with a five-wicket burst that has enhanced Australia #39;s hopes of snatching a maiden Champions Trophy in London this month.","GRASSHOPPER: Kaspa has selectors in a liaise MICHAEL Kasprowicz has put national selectors into a difficult situation with a five-wicket epidemics that hectare reinforcing Canberra #39;s hopes of snatching a maiden Campaigner Laureate in London this mois.",7.104873657226562e-05,0.6956533789634705,1.0,0.0,1.0,226.0,"Successful"
"Tokyo Stocks Higher at Late Morning (AP) AP - Tokyo stocks rose moderately Monday morning on bargain hunting following Friday's losses. The U.S. dollar was up against the Japanese yen.","Tokyo Stocks Higher at Late Morning (AP) HAD - Tokyo stocks rose moderately Monday morning on bargain hunting following Friday's losses. The U.S. dollar was up against the Japanese yen.",0.00033283233642578125,0.9737007021903992,0.0,2.0,0.0,40.0,"Successful"
"Under Attack, Director Says Hollinger's Black Misled Him Richard N. Perle, a director at the media company Hollinger International who was criticized in an internal report, says he was duped by its former chief, Conrad M. Black.","Under Attack, Director Tells Hollinger's Montenegro Misled Oneself Richard N. Perle, a director at the media company Hollinger Un who was criticized in an domestic report, says he was duped by its former chief, Conrad M. Nigger.",0.005070686340332031,0.5168094635009766,2.0,0.0,2.0,150.0,"Successful"
"French minister returns empty handed Leaving behind two French reporters still held hostage in Iraq, France #39;s foreign minister headed home from the Middle East but said they were still believed to be alive and that efforts to free them would continue.","Spanish chairman revenue empty shipped Departing behind three Spanish news ever inmate hostage in Iranians, France #39;s foreign department geared indoor from the Middle East but mention they were increasingly cru to worden live and that working to unrestricted them would continue.",0.0005041360855102539,0.5127111673355103,0.0,3.0,0.0,671.0,"Successful"
"Possible playoff preview A #39;s take a hit in Toronto but come home &lt;b&gt;...&lt;/b&gt; If the playoffs opened right now, instead of next month, the A #39;s would face the Red Sox in the first round -- again. Boston bounced Oakland out of the postseason in five games last year, coming back from a 2-0 deficit to do so.","Accessible matchup preview another #39;s making a knock in Toronto but forthcoming dwellings &ensign;d&gt;...&ensign;/j&gt; Unless the playoffs launched right now, anyhow of next month, the A #39;s would fight the Croix Phillies in the first cycles -- again. Rochester trailed Oakland out of the postseason in three gaming previous annum, advent back from a 2-0 misses to ai again.",8.14199447631836e-05,0.0005378127098083496,1.0,1.0,1.0,696.0,"Failed"
"COL FB: Tennessee 42, UNLV 17 Freshman Brent Schaeffer threw for one touchdown and ran for another Sunday as the 14th-ranked Tennessee Volunteers defeated the UNLV Rebels, 42-17.","CORONEL BEF: Arkansas 42, UNLV 17 Freshmen Shane Colson throw for one touchdown and ran for another Shabbat as the 14th-ranked Kentucky Volunteers ousted the UNLV Rebels, 42-17.",0.00010323524475097656,0.0018177032470703125,1.0,1.0,1.0,355.0,"Failed"
"Is It Time For Steroid Testing In High Schools? SALINAS, Calif. -- Baseball commissioner Bud Selig said in meetings Monday that he would accept government intervention on steroid testing if the players #39; association refuses to change the current rules, which run for two more years.","Is His Time For Steroid Audit In Gao Schools? POMONA, Calif. -- Ball delegates Boyfriend Selig tells in assemblies Wed that he would adopt board engagement on steroid testing if the speakers #39; agencies discard to transformed the recent rules, which managing for two more annum.",6.115436553955078e-05,0.9606138467788696,1.0,2.0,1.0,671.0,"Successful"
"Update 4: Tokyo Stocks Fall, US Dollar Climbs Tokyo share prices fell steeply Friday, led by technology stocks after a disappointing report from US chip giant Intel. The US dollar was up against the Japanese yen.","Renovate 4: Tokyo Arsenals Waterfall, US Dollar Climbs Tokyo share prix drenched steeply Friday, led by engineers stocks after a discouraged report from US flea giant Intel. The US dollar was up against the Japanese yen.",0.0005698800086975098,0.9992701411247253,2.0,1.0,2.0,285.0,"Successful"
"West Japan on Guard for Aftershocks After Quakes  TOKYO (Reuters) - Residents of western Japan were warned of  possible aftershocks on Monday after two strong earthquakes the  previous day but authorities said the tremors were not directly  linked to a cycle of major seismic activity that hits the  region every century or so.","Balkans Nagoya on Guard for Aftershocks If Spasms  KYOTO (Reuters) - Residents of western Japan were warned of  possible aftershocks on Monday after two strong earthquakes the  previous day but authorities said the aftershock were not directly  linked to a cycle of major seismic activity that hits the  region every century or so.",0.0005172491073608398,0.528404951095581,0.0,3.0,0.0,143.0,"Successful"
"Monti gives Abbey takeover green light European Competition Commissioner Mario Monti has given the green light to the UK8.75bn takeover bid by Spain #39;s Santander for the UK #39;s Abbey National.","Monti gives Abbey takeover green light European Competitions Deputize Mario Monti has given the green light to the UK8.75bn takeover bid by Spain #39;s Santander for the UK #39;s Abbey National.",0.0004913806915283203,0.7359125018119812,2.0,1.0,2.0,87.0,"Successful"
"Anwar launches bid to clear name Lawyers for Anwar Ibrahim, the former deputy prime minister of Malaysia, have launched a bid to clear his name. Mr Anwar was freed from jail on Thursday, after a conviction for sodomy was quashed by a Malaysian court.","Anwar startup offerings to outright name Consultancy for Enver Abraham, the former commissar elementary ministries of Malaysia, get startup a auctioning to observable his nomenclature. Mr Anwar was frees from committal on Nr, after a doomed for sodomy was quashed by a Malaysian backyard.",0.00032842159271240234,0.709694504737854,0.0,2.0,0.0,708.0,"Successful"
"Nikkei hits 5-week closing high on upbeat capital spending data TOKYO - Japan #39;s benchmark Nikkei stock index hit a five-week closing high Monday on upbeat capital spending figures for the April-June quarter by Japanese companies.","Nikkei hits 5-week finalise big on delighted capital spending endorsements JAPS - Japan #39;s benchmark Nikkei shares index hit a five-week finishes high Monday on upbeat capital spending figures for the April-June quarter by Japanese businesses.",0.0009939074516296387,0.5113542675971985,2.0,0.0,2.0,237.0,"Successful"
"India and Pakistan wind up talks, deadlock on Kashmir (AFP) AFP - The foreign ministers of India and Pakistan held a closing round of talks amid reports of progress on peripheral issues, but the nuclear rivals remained deadlocked on Kashmir.","Indiana and Punjab windmills up interviewing, blocking on Pakistani (AFP) AFP - The outside department of Indies and Punjab held a farm roundtable of dealings amid communications of betterment on cylindrical lawsuits, but the nuclear candidates nonstop faltering on Himalayan.",0.0001811385154724121,0.0008056759834289551,0.0,0.0,0.0,628.0,"Failed"
"Public warning over letter bombs The discovery of 10 letter bombs has prompted a police warning to the public to exercise caution. Bedfordshire Police said none of the improvised devices - containing lighter fluid - had ignited, despite the fact that some had been opened.","Public informing over letter bombs The exploration of 10 letter blasting has motivating a police warning to the public to exercise wisdom. Bedfordshire Police affirm none of the improvised devices - containing lighter fluid - enjoys ignited, if the fact that some had been opened.",0.005260288715362549,0.5589784979820251,0.0,3.0,0.0,347.0,"Successful"
"Pornsters face life in China smut crackdown China is stepping up its hard line against internet pornography by threatening life imprisonment for anyoner caught peddling porn.","Pornsters face life in Wah smut crackdown China is stepping up its hard line against networks pornography by threatening lifestyles imprisonment for anyoner caught peddling porn.",0.11196672916412354,0.5123394727706909,3.0,0.0,3.0,59.0,"Successful"
"Russia Mourns Hostage Deaths, Putin Criticized  BESLAN, Russia (Reuters) - Russia on Monday mourned the  deaths of hundreds of children and adults in its worst hostage  drama as criticism mounted over the way President Vladimir  Putin and his security forces handled the crisis.","Ross Clamour Hostage Murder, Russian Critique  BESLAN, Ross (Newsday) - Ukrainians on Nowadays giggled the  mortality of thousands of juvenile and ripe in its worse hostage  movie as criticism assembling over the styles Minister Andrey  Kremlin and his protections armies treaties the recession.",0.0007781982421875,0.23263990879058838,0.0,0.0,0.0,887.0,"Failed"
"South American World Cup Qualifiers: Brazil Ease Past Bolivia An impressive first-half display from Brazil saw the Selecao defeat Bolivia 3-1 to move back to the top of the South American World Cup qualifying group.","Southward American Globo Cup Playoffs: Brazil Ease Past Bolivia An dramatic first-half spectacle from Brazil followed the Selecao defeat Bolivians 3-1 to passage back to the top of the Sud American Globo Trophy qualifying teams.",0.0005275607109069824,0.5533014535903931,1.0,0.0,1.0,369.0,"Successful"
"Toyota to open south China plant Japan carmaker Toyota enters a joint venture to produce saloon cars in southern China.","Toyota to open south China plant Jap carmaker Mazda enters a communes venture to produce saloon cars in southern China.",0.041887879371643066,0.5988713502883911,2.0,3.0,2.0,75.0,"Successful"
"So Long XMLHack! \\""It's been a lot of fun writing XMLhack since 1999, but it's time for us to take\a rest.""\\""XMLhack has always been run by volunteers writing in their spare time, and now\most of us have so little of that precious commodity it's infeasible to keep the\site going at anything like the rate we want it to be.""\\""As editor, I'd like to extend my grateful thanks to all the contributors over\time, a list of whom you can see on the contributors page. My special thanks go\to Simon St.Laurent, my co-conspirator from the start.""\\So long guys!\\I've been a subscriber to XMLHack for probably &gt; 3 years now.  They were one of\the earlier blog-like sites to have RSS in what I'd call a 'modern' and rich\f ...\\","Consequently Long XMLHack! \\""It's been a plots of chuckles writer XMLhack ago 1999, but it's time for our to tomar\a staying.""\\""XMLhack enjoys periodically been executive by volunteer editor in their alternating seasons, and now\most of us ai then smallest of that beloved mercantile it's infeasible to conservation the\positioning exited at anything lover the fares we gonna it to come.""\\""Since wrote, I'd like to expansion my welcomed owing to all the contributing over\time, a listed of whom you can believing on the contributions page. My certain appreciating go\to Simon Thoroughfare.Dior, my co-conspirator from the induction.""\\So anymore fellow!\\I've been a subscriptions to XMLHack for evidently &gt; 3 seniors now.  They were one of\the anterior blog-like venues to haya RSS in what I'd please a 'modern' and reich\f ...\\",0.00019699335098266602,0.0015583634376525879,3.0,3.0,3.0,1387.0,"Failed"
"Next gen games prove a challenge Making games for the future consoles is going to take a lot of time and money, a games conference is told.","Next generation games prove a challenge Making games for the future console is vanishing to take a lot of time and money, a toying conference is told.",0.0018305778503417969,0.5348249077796936,3.0,2.0,3.0,77.0,"Successful"
"2 charged after Chicago area pals are slain in NC tragedy Ever since they met in fourth grade, Brett Johnson Harman and Kevin McCann were as close as brothers.  quot;They had the same mannerisms, the same kind of humor, and they even looked alike, quot; said McCann #39;s father, Dennis McCann.","2 charged after Chicago area pals are slain in NC tragedy Ever since they met in fourth grade, General Johnson Harman and Kevin McCann were as close as sisters.  quot;They had the same mannerisms, the same kind of humor, and they even audited alike, quot; said McCann #39;s father, Dennis McCann.",8.082389831542969e-05,0.9563899040222168,1.0,2.0,1.0,138.0,"Successful"
"EU: Coke Anti-Trust Deal Not Set in Stone  BRUSSELS (Reuters) - A proposed settlement between  Coca-Cola Co. and the European Commission to end a long-running  antitrust case over fizzy drinks is not yet set in stone, the  European Union's executive said on Monday.","EUROPA: Cocaine Anti-Trust Address Not Set in Stone  BELGIAN (Reuters) - A recommendations colonised between  Coca-Cola Comandante. and the European Junta to end a long-running  antitrust dossiers over flavoured drinks is not yet set in stone, the  European Union's executive said on Monday.",0.0004016757011413574,0.6340951323509216,2.0,0.0,2.0,292.0,"Successful"
"French Internet provider Wanadoo will build Dutch broadband network (AFP) AFP - The French Internet provider Wanadoo will construct its own broadband network in the Netherlands and hopes to reach 55 percent of Dutch homes, a spokesman told the Financieele Dagblad.","French Network provider Wanadoo will build Dutch broadband tenderloin (AFP) AFP - The French Networks provider Wanadoo will construct its own broadband tenderloin in the Dutch and forecasts to reach 55 percent of Dutch bungalows, a spokesman told the Financieele Dagblad.",0.05788564682006836,0.5591957569122314,3.0,0.0,3.0,205.0,"Successful"
"Service Sector Hit By High Oil Costs Confidence in service firms has been hit by rising oil prices and interest rates but manufacturers have seen the best rate of orders for nine years, two surveys show.","Serving Sector Hit By High Oil Costs Confidence in service firms has been hit by rising oil prices and interest rates but artisan have viewed the best rate of decrees for nine years, two surveys show.",0.0006451010704040527,0.6562337875366211,2.0,0.0,2.0,162.0,"Successful"
"Has Your Broadband Had Its Fiber? Falling costs, new technology, and competition, with a nudge from regulatory changes, are bringing fiber closer to homes in the US just a few years after the idea seemed all but written off.","Has Your Bandwidth Had Its Fibers? Falling costing, new technique, and competition, with a nudge from regulatory changes, are bringing fiber closer to homes in the US just a few years after the idea seemed all but written off.",0.010638654232025146,0.65167635679245,3.0,2.0,3.0,98.0,"Successful"
"No Sign Yet of Predicted Big California Earthquake (Reuters) Reuters - The clock is running out on a\highly publicized prediction that a major earthquake will rip\through Southern California by Sunday.","No Sign Subsequently of Scheduled Grosse California Jolt (Reuters) Reuters - The clock is running out on a\highly publicized prediction that a major earthquake will rip\through Sud Californian by Sunday.",0.00627666711807251,0.5738691091537476,3.0,0.0,3.0,204.0,"Successful"
"Donald runs into Ryder form Luke Donald says his win in the European Masters on Sunday bodes well for his upcoming Ryder Cup debut. Donald was one of European captain Bernhard Langer #39;s two picks for the match, which takes place at Oakland Hills, Michigan from 17-19 September.","Ronald implement into Ryder form Lke Ronald exposes his earning in the European Professors on Mondays omens right for his upcoming Ryder Mug debut. Ronald was one of European capitaine Bennie Langer #39;s three picker for the equivalency, which electing placement at Oakland Collines, Mi from 17-19 September.",6.890296936035156e-05,0.6315671801567078,1.0,2.0,1.0,553.0,"Successful"
"US Marines Die In Fallujah Car Bombing BAGHDAD, Iraq -- A US military official in Iraq said seven American marines have been killed Monday in a car-bomb explosion. Several other Marines have been wounded in the attack.","US Marines Deceased In Fallujah Car Bombing AFGHANIS, Basra -- A ONS soldier official in Afghanistan said seven Us oceans receives been dying Nowadays in a car-bomb explosion. Several other Oceanic have been infections in the attack.",0.0005564093589782715,0.5274745225906372,0.0,3.0,0.0,374.0,"Successful"
"Funds: What Makes a Fund a Winner? (Reuters) Reuters - (Clint Willis is a freelance writer who covers mutual funds\for Reuters. Any opinions in the column are solely those of Mr.\Willis.)","Fundraising: What Makes a Fund a Winner? (Reuters) Reuters - (Marlon Willis is a freelance writer who covers bilateral funds\for Reuters. Any opinions in the pillar are solely those of Yannick.\Wallace.)",0.0004506707191467285,0.5551379919052124,2.0,0.0,2.0,179.0,"Successful"
"Coca-Cola closer to settling EU antitrust case NEW YORK, September 3 (New Ratings) - The European Union has reportedly made significant progress in settling its prolonged antitrust case against The Coca-Cola Co (KO.","Coca-Cola akbar to treat EUROPEAN antitrust occasions UPDATED SCARSDALE, September 3 (Fiction Notations) - The Europe Eu is ostensibly realised transcendental progressed in overcome its sustainable antitrust case against Both Coca-Cola Capitan (KE.",0.00026863813400268555,0.01489192247390747,2.0,2.0,2.0,590.0,"Failed"
"Softbank's hopes on mobile services dashed (FT.com) FT.com - Softbank's hopes of starting a mobile phone service were dealt a blow on Monday after the Japanese telecoms regulator decided not to allocate bandwidth to new entrants for the time being.","Softbank's hopes on mobile services dashed (FT.kom) FT.kom - Softbank's hopes of starting a mobile rang service were dealt a blow on Domingo after the Japanese telecoms regulator decided not to allocate banda to new entrants for the time being.",0.0003167390823364258,0.5049620866775513,3.0,0.0,3.0,111.0,"Successful"
"Coca-Cola Makes Very Good #39; Bid to End Probe, EU Says (Update2) Coca-Cola Co. moved closer to settling a five-year European Commission antitrust probe after regulators said an offer from the world #39;s biggest soft-drink maker to revamp its sales practices is very good.","Coca-Cola Makes Severely Useful #39; Bid to End Probe, EU Says (Update2) Coca-Cola Capitaine. transported nearly to cui a five-year European Junta antitrust poll after governs said an suggests from the monde #39;s tallest soft-drink maker to revamp its sale customary is very good.",0.00038039684295654297,0.5186561346054077,2.0,0.0,2.0,405.0,"Successful"
"Sox rookie Diaz dials it up against Ichiro, Mariners The Felix Diaz who struggled mightily for most of the time he has spent at the major league level this season was nowhere to be found Sunday afternoon, and that was a most pleasant development as far as the White Sox were concerned.","Sox bruise Joao marques it up against Ichiro, Navigator The Felix Gonzalez who tackled furiously for most of the era he had cost at the monumental league levels this season was nowhere to be concludes Sunday night, and that was a most ravishing changes as radically as the Blanco Sox were afraid.",9.429454803466797e-05,0.009187638759613037,1.0,1.0,1.0,786.0,"Failed"
"Iraq Group Sets Ransom, Deadline for French Release (Reuters) Reuters - A statement posted on a Web site\purportedly by an Iraqi group which said it was holding two\French hostages set a  #36;5 million ransom on Monday and issued a\48-hour deadline for its demands to be met.","Pentagon Group Sets Ransom, Deadline for English Release (Reuters) Reuters - A statement posted on a Web websites\purportedly by an Kurd group which said it was holding two\French prisoner gaming a  #36;5 million ransom on Nowadays and issued a\48-hour deadline for its demands to be met.",0.0002792477607727051,0.5782727599143982,0.0,3.0,0.0,213.0,"Successful"
"Supah Blitz captures Del Mar BC Handicap After spending the first 29 starts of his career mostly confined to the East Coast, Supah Blitz found out what everyone eventually does - it #39;s much better at Del Mar. In his ","Supah Blitz apprehend Del Marci COLUMBIA Handicap After charges the first 29 boot of his bullfight mostly confined to the Timorese Waterfront, Supah Blitz detection out what everyone arguably ca - it #39;s much good at Del Mar. In his ",5.9604644775390625e-05,0.892012357711792,1.0,0.0,1.0,427.0,"Successful"
"Japanese baseball players set to strike Japanese baseball players will strike for the first time if owners proceed with a proposed merger of two teams, the players #39; union said Monday.","Japanese hardball jocks gaming to strike Japanese ballplayer ballplayer alacrity strike for the first time if owners proceed with a proposed annexation of two computers, the players #39; union said Monday.",6.80685043334961e-05,0.9280710816383362,1.0,3.0,1.0,233.0,"Successful"
"From overtime rules to job losses from outsourcing overseas to &lt;b&gt;...&lt;/b&gt; Labor Day is one of those terms, like driveway and parkway, that means the opposite of what it seems to mean. Honoring the nation #39;s workers, Labor Day is not for working but for picnics.","From playoff rules to job losses from outsourcing overseas to &lt;b&gt;...&lt;/b&gt; Labor Day is one of those terms, like bridged and parkway, that means the opposite of what it seems to mean. Honoring the nation #39;s assistants, Labor Day is not for working but for picnics.",0.006093919277191162,0.8218015432357788,2.0,1.0,2.0,137.0,"Successful"
"Super powers make move on September BUOYED by ever-increasing crowd figures and television ratings, rugby union yesterday announced a significant expansion of the southern hemisphere season which includes an assault on the traditional September AFL and NRL finals series.","Super competency make budge on September BUOYED by ever-increasing crowd figures and regency ratings, rugby eu yesterday announced a gargantuan enlargement of the southern hemisphere season which represents an mistreatment on the classical September AFL and FOOTY finalize instalment.",7.021427154541016e-05,0.6659618020057678,1.0,2.0,1.0,379.0,"Successful"
"Red Sox, Schilling roll on BOSTON - The Boston Red Sox put themselves in great position for a run at the AL East-leading New York Yankees with a great homestand.","Red Cubs, Schilling rolls on BOSTON - The Chicago Red Dodger put themselves in wondrous post for a managerial at the AL East-leading New York Yankees with a sublime homestand.",9.119510650634766e-05,0.00030601024627685547,1.0,1.0,1.0,403.0,"Failed"
"PM edges ahead in latest poll JOHN Howard #39;s plea for voters to trust him with the economy is paying early dividends, an exclusive Herald Sun poll shows. The Coalition has moved ahead of Labor by 52 per cent to 48 per cent as the Prime Minister #39;s interest rates campaign takes hold.","PM edges ahead in latest poll JOHN Howard #39;s plea for referendum to trust him with the economy is paying early dividends, an exclusive Herald Sun survey shows. The Allied has moved ahead of Labor by 52 per cent to 48 per cent as the Prime Minister #39;s interest rates campaign takes hold.",0.00131148099899292,0.5156395435333252,0.0,2.0,0.0,119.0,"Successful"
"Retailers Looking to Move Plasma TV's (AP) AP - Hanging stockings by the chimney with care? Retailers hope that St. Nicholas soon will be there  #151; to hang a 42-inch plasma-screen TV.","Pushers Looking to Move Plasma TV's (AP) HECTARE - Hanging fishnet by the chimney with care? Retailers hope that St. Nicholas soon will be there  #151; to hang a 42-inch plasma-screen TV.",0.0010647177696228027,0.944671630859375,2.0,3.0,2.0,97.0,"Successful"
