"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"sly , sophisticated and surprising .","sly , sophisticated and striking .",0.001259148120880127,0.0019957423210144043,1.0,1.0,1.0,10.0,"Failed"
"spare but quietly effective retelling .","spare but calmly efficient retelling .",0.001528918743133545,0.0017766356468200684,1.0,1.0,1.0,8.0,"Failed"
"demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .","testify a lively imagination and an remarkable style that result in some resplendent setpieces .",0.0009624958038330078,0.008339107036590576,1.0,1.0,1.0,33.0,"Failed"
"by its modest , straight-ahead standards , undisputed scores a direct hit .","by its modest , straight-ahead standards , undisputed scores a direct struck .",0.023149728775024414,0.9928528666496277,1.0,0.0,1.0,3.0,"Successful"
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .","its conte about a young chinese woman , ah na , who has come to new york city to substituting past tragedy with the american dream is one that any art-house moviegoer is likely to unearthed persuading .",0.0009020566940307617,0.0056528449058532715,1.0,1.0,1.0,26.0,"Failed"
"for those who like quirky , slightly strange french films , this is a must !","for those who like quirky , mildly odd french film , this is a should !",0.0035333633422851562,0.09533220529556274,1.0,1.0,1.0,16.0,"Failed"
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front .","there are so few films about the plight of american indians in modern america that skinheads comes as a welcome , if downbeat , missive from a forgotten front .",0.09917312860488892,0.5565299987792969,1.0,0.0,1.0,4.0,"Successful"
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .","[shyamalan] continuing to cut a swathe through mainstream hollywood , while retaining an integrity and denied to endangered his vision .",0.0010879039764404297,0.9274276494979858,1.0,0.0,1.0,21.0,"Successful"
"a whale of a good time for both children and parents seeking christian-themed fun .","a whaling of a buena period for both child and parents seeking christian-themed fun .",0.0008983612060546875,0.9032949805259705,1.0,0.0,1.0,11.0,"Successful"
"what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .","what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .",0.998327910900116,0.998327910900116,0.0,0.0,1.0,1.0,"Skipped"
"much smarter and more attentive than it first sets out to be .","much smart and more attentive than it first sets out to be .",0.0017414689064025879,0.0018935203552246094,1.0,1.0,1.0,2.0,"Failed"
"the story is smart and entirely charming in intent and execution .","the story is brainy and altogether charming in purposes and execution .",0.0025620460510253906,0.008744001388549805,1.0,1.0,1.0,25.0,"Failed"
"a movie of technical skill and rare depth of intellect and feeling .","a movie of technical skill and few depth of intellect and feeling .",0.0007600784301757812,0.9991942644119263,1.0,0.0,1.0,3.0,"Successful"
"represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .","represents a laudable departing from the culture clash comedies that have marked an emerging indian american theater .",0.0012266039848327637,0.018151044845581055,1.0,1.0,1.0,19.0,"Failed"
"doesn't do more than expand a tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .","doesn't do more than expanded a tv show to movie length . however , it's congenial enough and its ecological , pro-wildlife sentiments are certainly welcome .",0.02506011724472046,0.9733678102493286,1.0,0.0,1.0,23.0,"Successful"
"if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need .","if you're looking for an smarter movie in which you can release your pent up anger , suitably is just the ticket you required .",0.00379866361618042,0.560253381729126,1.0,0.0,1.0,21.0,"Successful"
"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .","a pointed , normally tender , inspect of the pros and cons of undivided amour and familial duties .",0.0009731054306030273,0.022235333919525146,1.0,1.0,1.0,46.0,"Failed"
"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .","as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",0.9963805079460144,0.9963805079460144,0.0,0.0,1.0,1.0,"Skipped"
"a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .","a comedy-drama of nearly epic proportions rooted in a earnest performance by the title character undergoing midlife crisis .",0.0037682652473449707,0.7308733463287354,1.0,0.0,1.0,7.0,"Successful"
"it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline .","it's about issues most adults have to face in marriage and i think that's what i wished about it -- the real issues tucked between the silly and crude storyline .",0.006564736366271973,0.8838813304901123,1.0,0.0,1.0,4.0,"Successful"
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .","elegantly produced and expressively performed , the six musical digits crystallize key plot moments into minutely careful honeys of dreamlike bliss .",0.00039070844650268555,0.0008041262626647949,1.0,1.0,1.0,16.0,"Failed"
"enriched by a strong and unforced supporting cast .","spiked by a strong and unforced supporting cast .",0.0014019608497619629,0.9886443018913269,1.0,0.0,1.0,3.0,"Successful"
"writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable .","writer/ director m . night shyamalan's dexterity to pull together readily affordable stories that resonate with profundity is indisputable .",0.0006344914436340332,0.7823277711868286,1.0,0.0,1.0,26.0,"Successful"
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii .","if you can keep your eyes open amid all the blood and gore , you'll seeing del toro has brought unintended severity to bladed ii .",0.003213047981262207,0.8755455613136292,1.0,0.0,1.0,12.0,"Successful"
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .","not a strike against yang's similarly themed yi yi , but i detected what time ? to be more engaging on an affective level , funnier , and on the whole fewer detached .",0.014177501201629639,0.909041702747345,1.0,0.0,1.0,9.0,"Successful"
"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and images .","a breathtaking fling for all ages , spirit says its poignant and uplifting story in a surprising fusion of music and image .",0.0003928542137145996,0.0005541443824768066,1.0,1.0,1.0,46.0,"Failed"
"a charming and funny story of clashing cultures and a clashing mother/daughter relationship .","a charming and funny conte of clashing cropping and a clashing mother/daughter relationship .",0.0010119080543518066,0.004953503608703613,1.0,1.0,1.0,28.0,"Failed"
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .","never enables go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . handsome , passionate , and at times abnormally moving .",0.0013290643692016602,0.7621456384658813,1.0,0.0,1.0,44.0,"Successful"
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,0.9974950551986694,0.9974950551986694,0.0,0.0,1.0,1.0,"Skipped"
"[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .","[washington's] strong hand , avid eye , sweet esprit and good taste are reflected in hardly every scene .",0.002971351146697998,0.3426213264465332,1.0,1.0,1.0,12.0,"Failed"
"shiner can certainly go the distance , but isn't world championship material","shiner can certainly go the distance , but isn't world championship material",0.9984419345855713,0.9984419345855713,0.0,0.0,1.0,1.0,"Skipped"
"the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .","the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .",0.9974548816680908,0.9974548816680908,0.0,0.0,1.0,1.0,"Skipped"
". . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .",". . . a stealthily introspective portrait of the self-esteem of job and the disgrace of losing a employment . . .",0.0010603070259094238,0.0014463067054748535,1.0,1.0,1.0,15.0,"Failed"
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .","affable if not timeless , like mike raises some worthwhile themes while offered a wholesome fantasy for kids .",0.0009120702743530273,0.8581942319869995,1.0,0.0,1.0,8.0,"Successful"
"a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .","a flick of delicate interpersonal danse . caine makes us watch as his personage awakens to the notion that to be human is eventually to have to choose . it's a sight to admire .",0.0005478262901306152,0.0012158751487731934,1.0,1.0,1.0,28.0,"Failed"
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .","it's an odd , pensive bio-drama with a rich theme and some resplendent moments and scenes .",0.0003647804260253906,0.0006778240203857422,1.0,1.0,1.0,29.0,"Failed"
"saved from being merely way-cool by a basic , credible compassion .","saved from being merely way-cool by a basic , credible compassion .",0.8374594449996948,0.8374594449996948,0.0,0.0,1.0,1.0,"Skipped"
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .","the increasingly differing french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .",0.0007483363151550293,0.8644043207168579,1.0,0.0,1.0,11.0,"Successful"
"gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .","gangs , despite the seriousness of its subject matter , is habitually as fun to watch as a good spaghetti western .",0.011131644248962402,0.987440288066864,1.0,0.0,1.0,15.0,"Successful"
"peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery","peter jackson has done the nearly impossible . he has improved upon the first and taken it a step further , richer and deeper . what jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",0.9710667729377747,0.9710667729377747,0.0,0.0,1.0,1.0,"Skipped"
"there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 .","there has to be a few privileges to never growing old . like being able to hit on a 15-year old when you're over 100 .",0.19130975008010864,0.8639653921127319,1.0,0.0,1.0,6.0,"Successful"
"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up .","ice age won't slumps your jaw , but it will warm your crux , and i'm giving it a strong thumbs up .",0.0024992823600769043,0.0031731724739074707,1.0,1.0,1.0,24.0,"Failed"
"like kissing jessica stein , amy's orgasm has a key strength in its willingness to explore its principal characters with honesty , insight and humor .","like screwing jessica stein , amy's climax has a key strength in its willingness to browse its principal attribute with honesty , insight and humor .",0.0008598566055297852,0.0014967918395996094,1.0,1.0,1.0,45.0,"Failed"
"the lady and the duke is eric rohmer's economical antidote to the bloated costume drama","the lady and the duke is eric rohmer's frugal antidote to the bloated outfit drama",0.005572676658630371,0.013779163360595703,1.0,1.0,1.0,4.0,"Failed"
"one of the year's best films , featuring an oscar-worthy performance by julianne moore .","one of the year's nicest movie , starring an oscar-worthy performance by julianne moore .",0.0006947517395019531,0.009044229984283447,1.0,1.0,1.0,13.0,"Failed"
"a small gem from belgium .","a minimal gem from belgium .",0.0020765066146850586,0.9399457573890686,1.0,0.0,1.0,6.0,"Successful"
"combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .","merges a comically depressing social pragmatism with a farcically bawdy utopia of redemption and regeneration .",0.004234910011291504,0.628250002861023,1.0,0.0,1.0,14.0,"Successful"
"a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .","a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .",0.9994104504585266,0.9994104504585266,0.0,0.0,1.0,1.0,"Skipped"
"the most ingenious film comedy since being john malkovich .","the most artful film comedy since being john malkovich .",0.00045543909072875977,0.922575056552887,1.0,0.0,1.0,10.0,"Successful"
"there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .","there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .",0.9996370077133179,0.9996370077133179,0.0,0.0,1.0,1.0,"Skipped"
"a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .","a movie where story is almost an afterthought amidst a swirl of colors and inexplicable events .",0.9993113279342651,0.9993113279342651,0.0,0.0,1.0,1.0,"Skipped"
"manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .","administers to accomplish what few sequels can -- it equals the upfront and in some ways yet betters it .",0.003793954849243164,0.8447093963623047,1.0,0.0,1.0,16.0,"Successful"
"to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .","to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",0.9993058443069458,0.9993058443069458,0.0,0.0,1.0,1.0,"Skipped"
"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging .","jolie provides it that extra little anything that makes it worth inspects out at theaters , mostly if you're in the mood for something more comfortable than challenging .",0.00552058219909668,0.01725214719772339,1.0,1.0,1.0,42.0,"Failed"
"although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .","albeit melodramatic and predictable , this romantic comedy exploring the friendship between five filipino-americans and their frantic efforts to find love .",0.003916740417480469,0.640791654586792,1.0,0.0,1.0,17.0,"Successful"
"i have a new favorite musical -- and i'm not even a fan of the genre","i have a new favorite musical -- and i'm not even a fan of the genre",0.9987711906433105,0.9987711906433105,0.0,0.0,1.0,1.0,"Skipped"
"it's unlikely we'll see a better thriller this year .","it's unlikely we'll see a better thriller this year .",0.998732328414917,0.998732328414917,0.0,0.0,1.0,1.0,"Skipped"
"there is a real subject here , and it is handled with intelligence and care .","there is a real subject here , and it is handled with intelligence and caring .",0.002577662467956543,0.002992570400238037,1.0,1.0,1.0,3.0,"Failed"
"jason patric and ray liotta make for one splendidly cast pair .","jason patric and ray liotta make for one marvellously cast doublet .",0.004255473613739014,0.8970581889152527,1.0,0.0,1.0,19.0,"Successful"
"noyce creates a film of near-hypnotic physical beauty even as he tells a story as horrifying as any in the heart-breakingly extensive annals of white-on-black racism .","noyce begets a flick of near-hypnotic physical beaut even as he tells a story as horrifying as any in the heart-breakingly vast annals of white-on-black racism .",0.0007634162902832031,0.0022273659706115723,1.0,1.0,1.0,20.0,"Failed"
"starts slowly , but adrien brody  in the title role  helps make the film's conclusion powerful and satisfying .","startup slowly , but adrien brody  in the title role  helps make the film's conclusions emphatic and pleasing .",0.0015913844108581543,0.0104256272315979,1.0,1.0,1.0,16.0,"Failed"
"very predictable but still entertaining","very predictable but nonetheless entertaining",0.007269442081451416,0.016809165477752686,1.0,1.0,1.0,3.0,"Failed"
"nothing short of a masterpiece -- and a challenging one .","nothing short of a masterpiece -- and a defying one .",0.0007039308547973633,0.0009291172027587891,1.0,1.0,1.0,4.0,"Failed"
"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .","pratfalls aside , barbershop attains its hugest play from the incorruptible spectacle of people really talking to each other .",0.0008019804954528809,0.016711056232452393,1.0,1.0,1.0,25.0,"Failed"
"this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . .","this amiable picture talks tough , but it's all bluster -- in the end it's as sugary as greenfingers . . .",0.025523006916046143,0.9948977828025818,1.0,0.0,1.0,2.0,"Successful"
"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .","this is one of mister . chabrol's subtlest cooperate , but also one of his most surprising .",0.0009130239486694336,0.0017345547676086426,1.0,1.0,1.0,12.0,"Failed"
"an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .","an engrossing iranian flick about two nomad profs and some forfeited and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .",0.0006706714630126953,0.0011602044105529785,1.0,1.0,1.0,35.0,"Failed"
"even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .","even though we know the outcome , the seesawing of the general's fate in the arguments of competing lawyers has the stomach-knotting sufferance of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .",0.004518389701843262,0.9114351272583008,1.0,0.0,1.0,4.0,"Successful"
"watching spirited away is like watching an eastern imagination explode .","watching spirited away is like watching an eastern imagination blowup .",0.005111277103424072,0.9959845542907715,1.0,0.0,1.0,7.0,"Successful"
"as relationships shift , director robert j . siegel allows the characters to inhabit their world without cleaving to a narrative arc .","as relations shift , director robert j . siegel permitting the attribute to residing their world without cleaving to a narrative arc .",0.001689314842224121,0.09788507223129272,1.0,1.0,1.0,32.0,"Failed"
"twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .","twohy knows how to inflate the banal into the scarifying , and got full mileage out of the roll of a stray barrel or the unscheduled blast of a phonograph record .",0.0058675408363342285,0.17211931943893433,1.0,1.0,1.0,18.0,"Failed"
"while the story does seem pretty unbelievable at times , it's awfully entertaining to watch .","while the story does seem pretty fabulous at times , it's dreadfully fun to watch .",0.005174756050109863,0.9927027821540833,1.0,0.0,1.0,19.0,"Successful"
"a smart and funny , albeit sometimes superficial , cautionary tale of a technology in search of an artist .","a artful and funny , whereas sometime superficial , cautionary tale of a technology in search of an artist .",0.004064798355102539,0.9183995723724365,1.0,0.0,1.0,9.0,"Successful"
"examines its explosive subject matter as nonjudgmentally as wiseman's previous studies of inner-city high schools , hospitals , courts and welfare centers .","examines its explosive subject matter as nonjudgmentally as wiseman's former study of inner-city high schools , hospitals , courts and welfare centers .",0.00884544849395752,0.731824517250061,1.0,0.0,1.0,6.0,"Successful"
"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .","i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .",0.9894581437110901,0.9894581437110901,0.0,0.0,1.0,1.0,"Skipped"
"'if you are in the mood for an intelligent weepy , it can easily worm its way into your heart . '","'if you are in the mood for an artful weepy , it can conveniently worm its manner into your heart . '",0.030373752117156982,0.8233502507209778,1.0,0.0,1.0,7.0,"Successful"
"in imax in short , it's just as wonderful on the big screen .","in imax in terse , it's just as delightful on the prodigious screen .",0.000987410545349121,0.0027524828910827637,1.0,1.0,1.0,26.0,"Failed"
"does a good job of establishing a time and place , and of telling a fascinating character's story .","does a alright labor of establishing a time and place , and of telling a exciting character's story .",0.0009086132049560547,0.8774572610855103,1.0,0.0,1.0,9.0,"Successful"
"i'm going to give it a marginal thumbs up . i liked it just enough .","i'm going to lend it a marginal thumbs up . i loved it just enough .",0.009711861610412598,0.0788038969039917,1.0,1.0,1.0,11.0,"Failed"
"those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts .","those of you who don't believe in santa claus probably also think that sequels can never capture the magic of the original . well , this movie proves you wrong on both counts .",0.951565146446228,0.951565146446228,0.0,0.0,1.0,1.0,"Skipped"
"a deliciously nonsensical comedy about a city coming apart at its seams .","a divinely nonsensical comedy about a city coming apart at its seams .",0.0011178851127624512,0.995797336101532,1.0,0.0,1.0,5.0,"Successful"
"the rare imax movie that you'll wish was longer than an hour .","the uncommon imax movie that you'll wish was longer than an hour .",0.013448715209960938,0.9872207641601562,1.0,0.0,1.0,3.0,"Successful"
"my wife's plotting is nothing special ; it's the delivery that matters here .","my wife's plotting is nothing especial ; it's the delivery that matters here .",0.27168112993240356,0.9516385197639465,1.0,0.0,1.0,5.0,"Successful"
"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .","i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",0.9339799284934998,0.9339799284934998,0.0,0.0,1.0,1.0,"Skipped"
"a moving and not infrequently breathtaking film .","a moving and not infrequently stunning film .",0.0015741586685180664,0.6629680395126343,1.0,0.0,1.0,8.0,"Successful"
"it's a sharp movie about otherwise dull subjects .","it's a sharpe movie about otherwise dull subjects .",0.00813758373260498,0.9983568787574768,1.0,0.0,1.0,3.0,"Successful"
"[an] absorbing documentary .","[an] absorbing documentary .",0.0007040500640869141,0.0007040500640869141,1.0,1.0,1.0,2.0,"Failed"
"it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness .","it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness .",0.9981629252433777,0.9981629252433777,0.0,0.0,1.0,1.0,"Skipped"
"as action-adventure , this space-based homage to robert louis stevenson's treasure island fires on all plasma conduits .","as action-adventure , this space-based eulogy to roberto louis stevenson's treasure island lamps on all plasma conduits .",0.0005005598068237305,0.0021074414253234863,1.0,1.0,1.0,11.0,"Failed"
"a melancholy , emotional film .","a melancholy , affective cinematographic .",0.00038301944732666016,0.00638270378112793,1.0,1.0,1.0,6.0,"Failed"
"while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you won't care .","while the cinematographic may be a bit disjointed , the subject topic is so intriguing that you won't care .",0.001419663429260254,0.0019378066062927246,1.0,1.0,1.0,11.0,"Failed"
"intensely romantic , thought-provoking and even an engaging mystery .","intensely romantic , thought-provoking and even an engaging enigma .",0.0005589127540588379,0.0006387829780578613,1.0,1.0,1.0,9.0,"Failed"
"goofy , nutty , consistently funny . and educational !","goofy , nutty , invariably comical . and educational !",0.0013695955276489258,0.003148496150970459,1.0,1.0,1.0,20.0,"Failed"
"not a schlocky creature feature but something far more stylish and cerebral--and , hence , more chillingly effective .","not a schlocky creature feature but anything far more tasteful and cerebral--and , hence , more chillingly efficacious .",0.0013450384140014648,0.003125309944152832,1.0,1.0,1.0,21.0,"Failed"
"another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .","another in a long line of ultra-violent war movie , this one is not quite what it could have been as a movies , but the tale and topics make up for it .",0.003782331943511963,0.005691468715667725,1.0,1.0,1.0,19.0,"Failed"
"it leaves little doubt that kidman has become one of our best actors .","it leaves small doubt that kidman has becoming one of our best actors .",0.0031023025512695312,0.010389566421508789,1.0,1.0,1.0,7.0,"Failed"
"the film boasts dry humor and jarring shocks , plus moments of breathtaking mystery .","the cinematography boasts dry comedy and jarring shocks , plus moments of astounding mystery .",0.0005784034729003906,0.0020850300788879395,1.0,1.0,1.0,12.0,"Failed"
"beautifully directed and convincingly acted .","surprisingly directed and convincingly behaved .",0.0005552172660827637,0.0014424920082092285,1.0,1.0,1.0,18.0,"Failed"
"gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again .","wagering and throwing a basketball gaming for money isn't a new plot -- in fact toback himself utilised it in black and bianca . but toback's deranged immediacy makes it seem fresh again .",0.008023679256439209,0.011151671409606934,1.0,1.0,1.0,35.0,"Failed"
"in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .","in the director's cut , the film is not only a love song to the movies but it also is more altogether an cases of the kind of opulent , all-enveloping movie experience it rhapsodizes .",0.00043088197708129883,0.7359752058982849,1.0,0.0,1.0,17.0,"Successful"
"bring on the sequel .","bring on the sequel .",0.9148695468902588,0.9148695468902588,0.0,0.0,1.0,1.0,"Skipped"
"graced with the kind of social texture and realism that would be foreign in american teen comedies .","graced with the kind of societal fabric and reality that would be foreign in american teens comedies .",0.002176523208618164,0.45797425508499146,1.0,1.0,1.0,10.0,"Failed"
"if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 .","if we sometimes need comforting fantasies about mental illness , we also need movies like tim mccann's revolution no . 9 .",0.5980442762374878,0.5980442762374878,0.0,0.0,1.0,1.0,"Skipped"
"the film occasionally tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story .","the film occasionally tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it eventually meets with its shifting story .",0.0023845434188842773,0.6933724880218506,1.0,0.0,1.0,8.0,"Successful"
"a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event .","a big-budget/all-star flick as unblinkingly pure as the hours is a seperate rarity , and an event .",0.000596165657043457,0.9020270109176636,1.0,0.0,1.0,13.0,"Successful"
". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",". . . certainly an entertaining ride , despite many talky , slow scenes . but something seems to be missing . a sense of real magic , perhaps .",0.9979559183120728,0.9979559183120728,0.0,0.0,1.0,1.0,"Skipped"
"that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .","that haynes can both keep and dismantle the facades that his genre and his characters constructs is a wonderous achievement of veracity and narrative grace .",0.0012205243110656738,0.0016060471534729004,1.0,1.0,1.0,40.0,"Failed"
"the movie worked for me right up to the final scene , and then it caved in .","the movie worked for me right up to the final scene , and then it caved in .",0.9983205199241638,0.9983205199241638,0.0,0.0,1.0,1.0,"Skipped"
". . . one of the most entertaining monster movies in ages . . .",". . . one of the most amuse monster movie in ages . . .",0.0007964968681335449,0.0009555220603942871,1.0,1.0,1.0,9.0,"Failed"
"plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .","plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or rejects its cruelty , converts that reality into a lyrical and celebratory eyesight .",0.00045245885848999023,0.0006194114685058594,1.0,1.0,1.0,38.0,"Failed"
"would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you answered yes , by all means enjoy the new guy .","would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ? do you chuckle at the thought of an ancient librarian whacking a certain part of a man's body ? if you retaliated yup , by all means enjoying the newer guy .",0.12731009721755981,0.6270617842674255,1.0,0.0,1.0,25.0,"Successful"
"the film is . . . determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation .","the film is . . . determined to treat its attribute , weak and strong , as fallible human beings , not caricatures , and to scrupulously delineate the expense of the inevitable conflicts between human incites and an institution concerned with self-preservation .",0.0007924437522888184,0.004664003849029541,1.0,1.0,1.0,37.0,"Failed"
"missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .","missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane .",0.9953575730323792,0.9953575730323792,0.0,0.0,1.0,1.0,"Skipped"
"an indispensable peek at the art and the agony of making people laugh .","an indispensable glance at the art and the pain of doing people laugh .",0.0007086992263793945,0.0046231746673583984,1.0,1.0,1.0,22.0,"Failed"
"steadfastly uncinematic but powerfully dramatic .","steadfastly uncinematic but severely impressive .",0.0005370974540710449,0.017683327198028564,1.0,1.0,1.0,29.0,"Failed"
"the engagingly primitive animated special effects contribute to a mood that's sustained through the surprisingly somber conclusion .","the engagingly primitive animated special influences contribute to a mood that's sustained through the alarmingly morose concluding .",0.0011655688285827637,0.005755603313446045,1.0,1.0,1.0,36.0,"Failed"
"made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude .","made-up lampoons the moviemaking process itself , while shining a not particularly flattering spotlight on america's skin-deep notions of pulchritude .",0.9990792870521545,0.9990792870521545,0.0,0.0,1.0,1.0,"Skipped"
"evokes the 19th century with a subtlety that is an object lesson in period filmmaking .","puts the 19th century with a subtlety that is an object lesson in period movies .",0.0003600120544433594,0.0004177689552307129,1.0,1.0,1.0,10.0,"Failed"
"ya-yas everywhere will forgive the flaws and love the film .","ya-yas everywhere will pardon the deficiencies and adored the film .",0.0010266304016113281,0.08881199359893799,1.0,1.0,1.0,33.0,"Failed"
"the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen .","the film's best trick is the way that it treats conspiracy as a kind of political blair witch , a monstrous murk that haunts us precisely because it can never be seen .",0.9967918395996094,0.9967918395996094,0.0,0.0,1.0,1.0,"Skipped"
